run_name,row_type,name,stage,activity_type,calls,range_duration_us,cpu_time_total_us,cuda_time_total_us,kernel_calls,inclusive,notes
medium_ctx1024_train_step_fp32,cpu_op,aten::select,forward,,192,,340.112,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sigmoid,forward,,24,,259.998,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sub,forward,,74,,690.647,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sum,forward,,25,,324.804,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::to,forward,,171,,48.384,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::unbind,forward,,96,,616.188,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::unsqueeze,forward,,628,,1392.693,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::view,forward,,772,,912.299,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::where,forward,,48,,1405.142,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,AddBackward0,backward,,145,,54.37,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,BmmBackward0,backward,,217,,12451.114,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,CatBackward0,backward,,48,,541.866,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,CloneBackward0,backward,,48,,10.136,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,DivBackward0,backward,,48,,1293.915,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,ExpBackward0,backward,,25,,210.927,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,GatherBackward0,backward,,1,,46.044,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,IndexBackward0,backward,,1,,146.087,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,LogBackward0,backward,,1,,10.386,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,MaxBackward0,backward,,25,,787.273,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,MeanBackward0,backward,,1,,103.23,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,MeanBackward1,backward,,49,,744.111,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,MulBackward0,backward,,338,,8919.319,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,NegBackward0,backward,,1,,11.403,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,PermuteBackward0,backward,,1229,,3296.643,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,PowBackward0,backward,,49,,1814.196,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,ReshapeAliasBackward0,backward,,241,,2825.439,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,RsqrtBackward0,backward,,49,,1847.092,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,SigmoidBackward0,backward,,24,,258.295,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,SubBackward0,backward,,74,,2039.081,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,SumBackward1,backward,,25,,104.727,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,UnbindBackward0,backward,,48,,3650.129,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,UnsafeViewBackward0,backward,,48,,117.108,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,UnsqueezeBackward0,backward,,603,,1397.792,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,ViewBackward0,backward,,723,,6043.61,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,WhereBackward0,backward,,24,,794.333,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::_index_put_impl_,backward,,1,,126.77,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::_reshape_alias,backward,,24,,51.215,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::_unsafe_view,backward,,144,,111.655,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::add,backward,,48,,355.763,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::add_,backward,,291,,4732.551,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::arange,backward,,2,,23.936999999999998,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::as_strided,backward,,2490,,924.431,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::bmm,backward,,434,,10736.605,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::cat,backward,,48,,3394.386,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::clone,backward,,144,,6182.281,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::copy_,backward,,362,,7744.161,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::detach,backward,,50,,89.226,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::div,backward,,197,,1755.213,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::div_,backward,,2,,22.588,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::divide_,backward,,1,,13.791,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::empty,backward,,222,,485.667,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::empty_like,backward,,147,,488.526,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::empty_strided,backward,,170,,442.772,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::expand,backward,,76,,225.076,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::fill_,backward,,52,,308.193,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::gather_backward,backward,,1,,42.787,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::mul,backward,,829,,11062.482,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::narrow,backward,,96,,460.493,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::neg,backward,,99,,2164.826,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::new_empty,backward,,2,,10.389,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::new_empty_strided,backward,,169,,755.396,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::new_zeros,backward,,2,,35.364000000000004,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::ones_like,backward,,1,,16.439,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::permute,backward,,1229,,2342.485,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::pow,backward,,98,,1351.741,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::remainder,backward,,2,,28.151000000000003,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::reshape,backward,,1013,,8006.533,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::resize_,backward,,25,,59.411,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::result_type,backward,,98,,18.466,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::scalar_tensor,backward,,24,,245.395,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::scatter_,backward,,25,,326.572,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::scatter_add_,backward,,1,,17.285,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sigmoid_backward,backward,,24,,204.371,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::slice,backward,,96,,323.781,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::squeeze,backward,,603,,1009.229,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::stack,backward,,48,,3567.914,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sum,backward,,148,,1656.354,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::to,backward,,123,,17.951,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::transpose,backward,,434,,899.066,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::value_selecting_reduction_backward,backward,,25,,736.435,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::view,backward,,942,,729.507,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::where,backward,,48,,1157.417,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::zero_,backward,,27,,235.709,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::zeros,backward,,25,,333.437,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: AddBackward0,backward,,145,,387.771,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: BmmBackward0,backward,,217,,13414.244,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: CatBackward0,backward,,48,,768.973,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: CloneBackward0,backward,,48,,98.894,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: DivBackward0,backward,,48,,1736.93,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: ExpBackward0,backward,,25,,296.126,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: GatherBackward0,backward,,1,,56.63,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: IndexBackward0,backward,,1,,149.581,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: LogBackward0,backward,,1,,13.997,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: MaxBackward0,backward,,25,,1052.376,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: MeanBackward0,backward,,1,,113.836,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: MeanBackward1,backward,,49,,872.287,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: MulBackward0,backward,,338,,15471.99,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: NegBackward0,backward,,1,,14.705,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: PermuteBackward0,backward,,1229,,5980.13,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: PowBackward0,backward,,49,,2594.629,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: ReshapeAliasBackward0,backward,,241,,3425.553,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: RsqrtBackward0,backward,,49,,1999.369,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: SigmoidBackward0,backward,,24,,511.174,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: SubBackward0,backward,,74,,2468.253,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: SumBackward1,backward,,25,,392.272,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: UnbindBackward0,backward,,48,,3788.449,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: UnsafeViewBackward0,backward,,48,,224.401,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: UnsqueezeBackward0,backward,,603,,3468.758,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: ViewBackward0,backward,,723,,7596.9130000000005,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: WhereBackward0,backward,,24,,891.685,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,backward,,219,,3591.124,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,detach,backward,,50,,56.601,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,torch::autograd::AccumulateGrad,backward,,219,,3132.305,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::_has_compatible_shallow_copy_type,optimizer,,438,,42.224,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::_local_scalar_dense,optimizer,,1,,23.435,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::_to_copy,optimizer,,1,,41097.886,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::add,optimizer,,658,,3784.243,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::add_,optimizer,,219,,1065.264,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::as_strided,optimizer,,219,,47.717,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::copy_,optimizer,,1,,41079.164,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::detach_,optimizer,,1,,2.022,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::div,optimizer,,219,,1244.325,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::empty,optimizer,,1,,5.056,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::empty_like,optimizer,,438,,1178.962,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::empty_strided,optimizer,,439,,828.95,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::fill_,optimizer,,438,,1727.389,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::is_nonzero,optimizer,,1,,26.993,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::item,optimizer,,1,,25.394,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::lift_fresh,optimizer,,1,,0.297,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::lt,optimizer,,1,,11.605,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::mul,optimizer,,1315,,7763.291,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::mul_,optimizer,,219,,1101.497,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::pow,optimizer,,438,,2983.189,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::reciprocal,optimizer,,1,,9.077,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::result_type,optimizer,,438,,26.909,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sqrt,optimizer,,220,,1210.968,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::square,optimizer,,219,,1612.64,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sub_,optimizer,,438,,2066.134,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::sum,optimizer,,438,,4924.1,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::to,optimizer,,439,,41131.082,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::zero_,optimizer,,438,,2166.048,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,aten::zeros_like,optimizer,,438,,3839.072,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cpu_op,detach_,optimizer,,1,,0.845,,,,sum of CPU operation durations; nested operations may overlap
medium_ctx1024_train_step_fp32,cuda_activity,Memset (Device),forward,gpu_memset,98,,,104.512,0,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_nn_n_tilesize64x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,forward,kernel,24,,,1996.417,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,forward,kernel,168,,,9033.485,168,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize128x128x32_warpgroupsize1x1x1_execute_segment_k_on_kernel__5x_cublas,forward,kernel,1,,,221.569,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,sm90_xmma_gemm_f32f32_tf32f32_f32_tn_n_tilesize64x256x32_warpgroupsize1x1x1_execute_segment_k_off_kernel__5x_cublas,forward,kernel,24,,,2036.45,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",forward,kernel,24,,,27.905,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",forward,kernel,48,,,919.425,48,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::_scatter_gather_elementwise_kernel<128, 8, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1}>(int, at::native::_cuda_scatter_gather_internal_kernel<false, at::native::OpaqueType<4>, long>::operator()<at::native::TensorAssign>(at::TensorIterator&, long, long, long, at::native::TensorAssign const&)::{lambda(int)#1})",forward,kernel,1,,,10.752,1,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",forward,kernel,24,,,4675.047,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::DivFunctor<float> > const&)::{lambda(int)#1})",forward,kernel,24,,,5667.9710000000005,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",forward,kernel,290,,,3042.438,290,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",forward,kernel,26,,,5159.332,26,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",forward,kernel,48,,,758.914,48,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",forward,kernel,24,,,106.846,24,,sum of physical GPU activity durations; not GPU wall-clock time
medium_ctx1024_train_step_fp32,cuda_activity,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::MaxOps<float>, unsigned int, float, 4, 4>)",forward,kernel,25,,,2403.941,25,,sum of physical GPU activity durations; not GPU wall-clock time
