calls,context_length,cpu_total_us,cuda_total_us,dtype,error,mode,model_size,op_or_kernel,peak_allocated_mib,peak_reserved_mib,stage,status,tool,trace_name
49,256,63.41800000002149,0,fp32,,train_step,medium,cudaOccupancyMaxActiveBlocksPerMultiprocessor,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
24,256,488.8710000000092,523.8089999999847,fp32,,train_step,medium,aten::sigmoid,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
24,256,0,523.8089999999847,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul> >(int, at::native::sigmoid_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float)#1}, std::array<char*, 2ul>)",8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
389,256,0,6123.330000000087,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
1,256,103.43299999999726,61.66399999999703,fp32,,train_step,medium,loss,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
1,256,32.24500000000262,48.73599999999715,fp32,,train_step,medium,aten::square,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
1,256,103899.913,1.184000000001106,fp32,,train_step,medium,backward,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
1,256,29.564999999995052,1.184000000001106,fp32,,train_step,medium,aten::ones_like,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
389,256,1660.9299999998184,0,fp32,,train_step,medium,aten::empty_strided,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
1,256,0,64.31999999999971,fp32,,train_step,medium,loss,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
1,256,0,1.184000000001106,fp32,,train_step,medium,backward,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
1,256,79.20499999999447,20.70400000000518,fp32,,train_step,medium,autograd::engine::evaluate_function: MeanBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
1,256,61.28100000000268,20.70400000000518,fp32,,train_step,medium,MeanBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
50,256,0,187.45600000011473,fp32,,train_step,medium,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
50,256,3884.3189999999086,912.2240000000384,fp32,,train_step,medium,autograd::engine::evaluate_function: PowBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
50,256,2847.1859999999724,721.79000000003,fp32,,train_step,medium,PowBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
50,256,573.752000000095,0,fp32,,train_step,medium,cudaMemcpyAsync,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
50,256,0,232.4470000000074,fp32,,train_step,medium,Memcpy DtoD (Device -> Device),8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
627,256,6387.648000000256,380.92499999990105,fp32,,train_step,medium,autograd::engine::evaluate_function: ViewBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
627,256,3965.5689999997194,380.92499999990105,fp32,,train_step,medium,ViewBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
989,256,8709.064999999944,0,fp32,,train_step,medium,autograd::engine::evaluate_function: PermuteBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
99,256,0,243.67800000000716,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
989,256,4894.4119999998875,0,fp32,,train_step,medium,PermuteBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
217,256,15980.495999999715,37604.01800000013,fp32,,train_step,medium,autograd::engine::evaluate_function: BmmBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
217,256,14241.276000000027,37604.01800000013,fp32,,train_step,medium,BmmBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
338,256,142.26899999998568,0,fp32,,train_step,medium,cudaDeviceGetAttribute,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
338,256,1772.341000000204,0,fp32,,train_step,medium,cuLaunchKernel,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
241,256,3439.9650000000765,179.45799999996962,fp32,,train_step,medium,autograd::engine::evaluate_function: ReshapeAliasBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
241,256,2400.0399999998626,179.45799999996962,fp32,,train_step,medium,ReshapeAliasBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
73,256,0,11235.619999999799,fp32,,train_step,medium,void cutlass::Kernel2<cutlass_80_simt_sgemm_128x256_8x4_nt_align1>(cutlass_80_simt_sgemm_128x256_8x4_nt_align1::Params),8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
507,256,5381.275999999685,389.2760000000271,fp32,,train_step,medium,autograd::engine::evaluate_function: UnsqueezeBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
507,256,2042.9749999999403,0,fp32,,train_step,medium,UnsqueezeBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
507,256,1538.409999999858,0,fp32,,train_step,medium,aten::squeeze,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
219,256,5992.879999999808,5748.987999999998,fp32,,train_step,medium,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
219,256,5183.507999999914,5748.987999999998,fp32,,train_step,medium,torch::autograd::AccumulateGrad,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
169,256,1240.2629999998317,0,fp32,,train_step,medium,aten::new_empty_strided,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
338,256,13787.807000000263,6105.616000000184,fp32,,train_step,medium,autograd::engine::evaluate_function: MulBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
338,256,7306.571000000011,5111.605000000069,fp32,,train_step,medium,MulBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
50,256,117.99899999996705,0,fp32,,train_step,medium,aten::detach,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
50,256,72.62499999997817,0,fp32,,train_step,medium,detach,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
49,256,2853.681999999979,152.13399999999092,fp32,,train_step,medium,autograd::engine::evaluate_function: RsqrtBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
49,256,2586.489000000023,152.13399999999092,fp32,,train_step,medium,RsqrtBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
145,256,704.9999999999491,0,fp32,,train_step,medium,autograd::engine::evaluate_function: AddBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
145,256,115.63099999999395,0,fp32,,train_step,medium,AddBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
49,256,1587.9380000000674,166.75200000010955,fp32,,train_step,medium,autograd::engine::evaluate_function: MeanBackward1,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
49,256,1358.1679999999687,166.75200000010955,fp32,,train_step,medium,MeanBackward1,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
73,256,0,14001.44799999999,fp32,,train_step,medium,void cutlass::Kernel2<cutlass_80_simt_sgemm_256x128_8x4_nn_align1>(cutlass_80_simt_sgemm_256x128_8x4_nn_align1::Params),8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
508,256,3091.5139999995445,1659.68299999999,fp32,,train_step,medium,aten::add_,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
49,256,0,281.11700000007113,fp32,,train_step,medium,"void at::native::reduce_kernel<128, 4, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4, 4>)",8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
49,256,0,50.21099999995204,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
24,256,868.3250000000116,760.4479999999312,fp32,,train_step,medium,autograd::engine::evaluate_function: SigmoidBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
24,256,404.4479999999312,426.4959999999701,fp32,,train_step,medium,SigmoidBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
24,256,316.6339999999909,426.4959999999701,fp32,,train_step,medium,aten::sigmoid_backward,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
24,256,0,426.4959999999701,fp32,,train_step,medium,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
96,256,1479.3050000001822,90.49400000004971,fp32,,train_step,medium,autograd::engine::evaluate_function: UnsafeViewBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
96,256,1086.8630000000994,90.49400000004971,fp32,,train_step,medium,UnsafeViewBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
48,256,183.59900000000198,0,fp32,,train_step,medium,autograd::engine::evaluate_function: CloneBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
48,256,16.54799999986426,0,fp32,,train_step,medium,CloneBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
96,256,377.2440000000788,0,fp32,,train_step,medium,autograd::engine::evaluate_function: ExpandBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
96,256,45.64100000003236,0,fp32,,train_step,medium,ExpandBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
48,256,2996.2950000000274,3207.713999999891,fp32,,train_step,medium,autograd::engine::evaluate_function: DivBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
48,256,2174.91600000007,3043.394999999902,fp32,,train_step,medium,DivBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
96,256,1234.6000000000495,1279.4899999999907,fp32,,train_step,medium,aten::neg,8731.0869140625,8756.0,,ok,torch.profiler,medium_c256
24,256,673.7099999999919,244.19200000001,fp32,,train_step,medium,autograd::engine::evaluate_function: SumBackward1,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
24,256,165.25300000002608,0,fp32,,train_step,medium,SumBackward1,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
24,256,495.47400000001653,599.2950000000128,fp32,,train_step,medium,autograd::engine::evaluate_function: ExpBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
24,256,366.3050000000221,599.2950000000128,fp32,,train_step,medium,ExpBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
72,256,1830.876000000164,622.0469999999768,fp32,,train_step,medium,autograd::engine::evaluate_function: SubBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
72,256,1062.3439999999973,469.05500000000757,fp32,,train_step,medium,SubBackward0,8731.0869140625,8756.0,backward,ok,torch.profiler,medium_c256
