model_size,batch_size,context_length,dtype,tool,event_type,name,calls,cpu_total_us,cpu_self_us,cuda_total_us,cuda_self_us
small,1,256,fp32,torch.profiler,range,forward,1,0.0,0.0,26421.292999999998,26421.292999999998
small,1,256,fp32,torch.profiler,range,profile/measure,1,80451.56,81.65599999998813,13860.533999999956,0.0
small,1,256,fp32,torch.profiler,range,optimizer,1,4012.798999999999,90.6929999999993,11192.910999999978,0.0
small,1,256,fp32,torch.profiler,range,attention/softmax,12,0.0,0.0,731.3349999999982,731.3349999999982
small,1,256,fp32,torch.profiler,range,attention/scores,12,0.0,0.0,431.96899999999914,431.96899999999914
small,1,256,fp32,torch.profiler,range,attention/value,12,0.0,0.0,71.07199999999648,71.07199999999648
small,1,256,fp32,torch.profiler,range,backward,1,0.0,0.0,0.8950000000004366,0.8950000000004366
small,1,256,fp32,torch.profiler,range,profile/warmup,1,2266.202,99.47199999999975,0.0,0.0
small,1,256,fp32,torch.profiler,cuda_kernel,Optimizer.step#AdamW.step,1,0.0,0.0,11229.518000000011,11229.518000000011
small,1,256,fp32,torch.profiler,torch_op,Optimizer.step#AdamW.step,1,3913.7880000000005,1401.8830000000744,11192.910999999978,0.0
small,1,256,fp32,torch.profiler,torch_op,aten::bmm,327,7684.154000000011,5576.87500000012,5081.561000000032,5081.561000000032
small,1,256,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: BmmBackward0,109,7080.958999999941,805.0219999999972,3340.8480000000345,0.0
small,1,256,fp32,torch.profiler,torch_op,BmmBackward0,109,6275.9369999999435,684.1680000000488,3340.8480000000345,0.0
small,1,256,fp32,torch.profiler,torch_op,aten::_foreach_mul_,2,394.8500000000058,289.30800000009185,2248.4909999999654,2248.4909999999654
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",14,0.0,0.0,2248.4909999999654,2248.4909999999654
small,1,256,fp32,torch.profiler,torch_op,aten::_foreach_addcdiv_,1,271.61299999999756,223.88100000002305,2199.9130000000005,2199.9130000000005
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",7,0.0,0.0,2199.9130000000005,2199.9130000000005
small,1,256,fp32,torch.profiler,torch_op,aten::copy_,183,2101.3980000000474,999.6970000001193,2068.586000000002,2068.586000000002
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",157,0.0,0.0,2013.3830000000044,2013.3830000000044
small,1,256,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,111,2473.3940000000475,455.23300000008385,1873.478999999992,0.0
small,1,256,fp32,torch.profiler,torch_op,torch::autograd::AccumulateGrad,111,2018.1609999999637,424.1039999999375,1873.478999999992,0.0
small,1,256,fp32,torch.profiler,torch_op,aten::_foreach_lerp_,1,98.9719999999943,40.262000000002445,1675.207000000024,1675.207000000024
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",7,0.0,0.0,1675.207000000024,1675.207000000024
small,1,256,fp32,torch.profiler,torch_op,aten::_foreach_addcmul_,1,183.05899999999383,134.98700000005192,1674.8219999999856,1674.8219999999856
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",7,0.0,0.0,1674.8219999999856,1674.8219999999856
small,1,256,fp32,torch.profiler,torch_op,aten::einsum,85,8122.27099999999,1866.890000000004,1612.8080000000004,0.0
small,1,256,fp32,torch.profiler,torch_op,aten::mul,527,6826.738999999932,4316.3399999998965,1263.7169999998687,1263.7169999998687
small,1,256,fp32,torch.profiler,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),96,0.0,0.0,1232.3889999999956,1232.3889999999956
small,1,256,fp32,torch.profiler,torch_op,aten::_foreach_sqrt,1,700.5350000000035,225.1710000000312,1133.5720000000147,1133.5720000000147
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",7,0.0,0.0,1133.5720000000147,1133.5720000000147
small,1,256,fp32,torch.profiler,torch_op,aten::_foreach_add_,2,364.291000000012,215.72000000005937,1133.2529999999824,1133.2529999999824
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",7,0.0,0.0,1133.2529999999824,1133.2529999999824
small,1,256,fp32,torch.profiler,torch_op,aten::_foreach_div_,1,160.82800000000861,111.87099999989732,1127.6530000000057,1127.6530000000057
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",7,0.0,0.0,1127.6530000000057,1127.6530000000057
small,1,256,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: MulBackward0,170,6094.335000000046,1343.355000000105,1091.3189999998613,0.0
small,1,256,fp32,torch.profiler,torch_op,MulBackward0,170,3322.2009999999973,438.7030000000159,747.4209999999148,0.0
small,1,256,fp32,torch.profiler,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4::Params),72,0.0,0.0,738.9780000000042,738.9780000000042
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",184,0.0,0.0,622.6939999999768,622.6939999999768
small,1,256,fp32,torch.profiler,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),24,0.0,0.0,598.4039999999986,598.4039999999986
small,1,256,fp32,torch.profiler,cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",292,0.0,0.0,580.4789999999084,580.4789999999084
small,1,256,fp32,cuda_event,stage,forward,1,,,26672.38426208496,
small,1,256,fp32,cuda_event,stage,backward,1,,,49299.041748046875,
small,1,256,fp32,cuda_event,stage,optimizer,1,,,12135.456085205078,
small,1,256,fp32,torch.profiler,forward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_tn_align4::Params),60,,,681.4749999999998,681.4749999999998
small,1,256,fp32,torch.profiler,forward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),24,,,598.404,598.404
small,1,256,fp32,torch.profiler,forward_cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",146,,,268.5499999999999,268.5499999999999
small,1,256,fp32,torch.profiler,forward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_tn_align4::Params),12,,,266.08,266.08
small,1,256,fp32,torch.profiler,forward_cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",72,,,97.44000000000001,97.44000000000001
small,1,256,fp32,torch.profiler,backward_cuda_kernel,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",145,,,1989.6400000000003,1989.6400000000003
small,1,256,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),96,,,1232.389,1232.389
small,1,256,fp32,torch.profiler,backward_cuda_kernel,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",160,,,540.7429999999997,540.7429999999997
small,1,256,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_64x128_32x3_nn_align4::Params),24,,,535.746,535.746
small,1,256,fp32,torch.profiler,backward_cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4::Params),13,,,499.4580000000001,499.4580000000001
small,1,256,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",14,,,2248.491,2248.491
small,1,256,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",7,,,2199.913,2199.913
small,1,256,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",7,,,1675.2069999999999,1675.2069999999999
small,1,256,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",7,,,1674.8220000000001,1674.8220000000001
small,1,256,fp32,torch.profiler,optimizer_cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",7,,,1133.572,1133.572
small,1,512,fp32,torch.profiler,range,forward,1,0.0,0.0,25870.048,25870.048
small,1,512,fp32,torch.profiler,range,profile/measure,1,78694.179,91.82300000000396,15340.289999999939,0.0
small,1,512,fp32,torch.profiler,range,optimizer,1,4098.919000000009,85.42600000000675,11193.229999999981,0.0
small,1,512,fp32,torch.profiler,range,attention/softmax,12,0.0,0.0,807.5869999999995,807.5869999999995
small,1,512,fp32,torch.profiler,range,attention/scores,12,0.0,0.0,479.71499999999924,479.71499999999924
small,1,512,fp32,torch.profiler,range,attention/value,12,0.0,0.0,118.08299999999599,118.08299999999599
small,1,512,fp32,torch.profiler,range,backward,1,0.0,0.0,0.9279999999998836,0.9279999999998836
small,1,512,fp32,torch.profiler,range,profile/warmup,1,2331.652,144.45899999999983,0.0,0.0
small,1,512,fp32,torch.profiler,cuda_kernel,Optimizer.step#AdamW.step,1,0.0,0.0,11231.017999999996,11231.017999999996
small,1,512,fp32,torch.profiler,torch_op,Optimizer.step#AdamW.step,1,4005.8110000000015,1451.500999999902,11193.229999999981,0.0
small,1,512,fp32,torch.profiler,torch_op,aten::bmm,327,6995.406999999981,5205.961000000105,9105.955000000045,9105.955000000045
small,1,512,fp32,torch.profiler,torch_op,autograd::engine::evaluate_function: BmmBackward0,109,6537.620000000024,756.0460000000057,6340.250000000069,0.0
small,1,512,fp32,torch.profiler,torch_op,BmmBackward0,109,5781.574000000019,670.0680000000757,6340.250000000069,0.0
small,1,512,fp32,torch.profiler,torch_op,aten::einsum,85,7854.0459999999985,1849.5500000000225,2484.8369999999845,0.0
small,1,512,fp32,torch.profiler,cuda_kernel,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4>(cutlass_80_tensorop_s1688gemm_128x128_16x5_nt_align4::Params),37,0.0,0.0,2371.591999999975,2371.591999999975
small,1,512,fp32,torch.profiler,torch_op,aten::_foreach_mul_,2,413.60899999999674,308.5079999998852,2250.601999999999,2250.601999999999
small,1,512,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",14,0.0,0.0,2250.601999999999,2250.601999999999
small,1,512,fp32,torch.profiler,torch_op,aten::_foreach_addcdiv_,1,266.27300000000105,220.83400000004622,2202.2810000000027,2202.2810000000027
small,1,512,fp32,torch.profiler,cuda_kernel,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",7,0.0,0.0,2202.2810000000027,2202.2810000000027
small,1,512,fp32,torch.profiler,torch_op,aten::copy_,183,2051.788000000023,962.3439999999609,2105.505000000021,2105.505000000021
