run,model_size,context_length,dtype,tool,name,calls,cpu_time_total_us,cuda_time_total_us
medium_512,medium,512,fp32,torch.profiler,aten::ge,24,446.1430000000064,52.89800000000014
medium_512,medium,512,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 4, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::CompareFunctor<long> >(at::TensorIteratorBase&, at::native::(anonymous namespace)::CompareFunctor<long> const&)::{lambda(int)#1})",24,0,52.89800000000014
medium_512,medium,512,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul> >(int, at::native::CUDAFunctorOnSelf_add<float>, std::array<char*, 2ul>)",49,0,51.771999999973104
medium_512,medium,512,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul> >(int, at::native::(anonymous namespace)::pow_tensor_scalar_kernel_impl<float, float>(at::TensorIteratorBase&, float)::{lambda(float)#2}, std::array<char*, 2ul>)",49,0,51.55499999993481
medium_512,medium,512,fp32,torch.profiler,aten::result_type,147,43.91899999993757,0.0
medium_512,medium,512,fp32,torch.profiler,aten::arange,50,1158.7219999999938,43.52800000001389
medium_512,medium,512,fp32,torch.profiler,aten::scalar_tensor,48,1166.051999999957,43.16099999998369
medium_512,medium,512,fp32,torch.profiler,autograd::engine::evaluate_function: IndexBackward0,1,315.09799999999814,36.57600000000093
medium_512,medium,512,fp32,torch.profiler,IndexBackward0,1,305.77900000000955,36.57600000000093
medium_512,medium,512,fp32,torch.profiler,aten::zero_,2,92.72300000001997,32.48000000001048
medium_512,medium,512,fp32,torch.profiler,aten::cross_entropy_loss,1,109.01000000000204,25.152000000001863
medium_512,medium,512,fp32,torch.profiler,aten::new_zeros,1,35.31500000000233,22.912000000011176
medium_512,medium,512,fp32,torch.profiler,"void (anonymous namespace)::elementwise_kernel_with_index<int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>(int, at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}, function_traits<at::native::arange_cuda_out(c10::Scalar const&, c10::Scalar const&, c10::Scalar const&, at::Tensor&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long)#1}>::result_type*)",25,0,21.764000000006945
medium_512,medium,512,fp32,torch.profiler,autograd::engine::evaluate_function: LogSoftmaxBackward0,1,48.18600000000151,19.552999999999884
medium_512,medium,512,fp32,torch.profiler,LogSoftmaxBackward0,1,39.18499999999767,19.552999999999884
medium_512,medium,512,fp32,torch.profiler,aten::_log_softmax_backward_data,1,26.674999999995634,19.552999999999884
medium_512,medium,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxBackwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxBackwardEpilogue>(float*, float const*, float const*, long)",1,0,19.552999999999884
medium_512,medium,512,fp32,torch.profiler,aten::log_softmax,1,38.861000000004424,16.735999999997148
medium_512,medium,512,fp32,torch.profiler,aten::_log_softmax,1,26.864000000001397,16.735999999997148
medium_512,medium,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::cunn_SoftMaxForwardSmem<4, float, float, float, at::native::(anonymous namespace)::LogSoftMaxForwardEpilogue, long>(float*, float const*, long)",1,0,16.735999999997148
medium_512,medium,512,fp32,torch.profiler,aten::_index_put_impl_,1,241.73600000000442,13.663999999989755
medium_512,medium,512,fp32,torch.profiler,autograd::engine::evaluate_function: NllLossBackward0,1,246.5309999999954,13.375999999996566
medium_512,medium,512,fp32,torch.profiler,NllLossBackward0,1,185.21399999999994,13.375999999996566
medium_512,medium,512,fp32,torch.profiler,aten::nll_loss_backward,1,145.2740000000049,13.375999999996566
medium_512,medium,512,fp32,torch.profiler,CloneBackward0,24,11.346000000019558,0.0
medium_512,medium,512,fp32,torch.profiler,aten::flatten,2,9.744999999995343,0.0
medium_512,medium,512,fp32,torch.profiler,aten::new_empty,1,8.829999999987194,0.0
medium_512,medium,512,fp32,torch.profiler,aten::nll_loss_nd,1,48.82800000000134,8.416000000004715
medium_512,medium,512,fp32,torch.profiler,aten::nll_loss,1,44.366000000001804,8.416000000004715
medium_512,medium,512,fp32,torch.profiler,aten::nll_loss_forward,1,36.55500000000029,8.416000000004715
medium_512,medium,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_forward_reduce_cuda_kernel_2d<float, float, long>(float*, float*, float const*, long const*, float const*, bool, long, long, long, long)",1,0,8.416000000004715
medium_512,medium,512,fp32,torch.profiler,cudaStreamIsCapturing,1,7.690000000002328,0.0
medium_512,medium,512,fp32,torch.profiler,aten::detach_,1,5.337999999988824,0.0
medium_512,medium,512,fp32,torch.profiler,"void at_cuda_detail::cub::DeviceRadixSortSingleTileKernel<at_cuda_detail::cub::DeviceRadixSortPolicy<long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long>::Policy900, false, long, at::cuda::cub::detail::OpaqueType<8>, unsigned long long, at_cuda_detail::cub::detail::identity_decomposer_t>(long const*, long*, at::cuda::cub::detail::OpaqueType<8> const*, at::cuda::cub::detail::OpaqueType<8>*, unsigned long long, int, int, at_cuda_detail::cub::detail::identity_decomposer_t)",1,0,4.9280000000144355
medium_512,medium,512,fp32,torch.profiler,aten::index,1,264.135,4.255999999999858
medium_512,medium,512,fp32,torch.profiler,"void at::native::vectorized_gather_kernel<16, long>(char*, char*, long*, int, long, long, long, long, bool)",1,0,4.255999999999858
medium_512,medium,512,fp32,torch.profiler,"void at::native::(anonymous namespace)::nll_loss_backward_reduce_cuda_kernel_2d<float, long>(float*, float const*, long const*, float const*, float const*, bool, int, int, long, long)",1,0,3.8079999999972642
medium_512,medium,512,fp32,torch.profiler,"void (anonymous namespace)::indexing_backward_kernel<float, 4>(long const*, long const*, float const*, float*, long, long, long, long, bool)",1,0,3.4569999999948777
medium_512,medium,512,fp32,torch.profiler,detach_,1,2.679999999993015,0.0
medium_512,medium,512,fp32,torch.profiler,aten::remainder,1,30.744999999995343,1.7599999999802094
medium_512,medium,512,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::remainder_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.7599999999802094
medium_512,medium,512,fp32,torch.profiler,aten::divide_,1,32.404999999998836,1.5029999999969732
medium_512,medium,512,fp32,torch.profiler,aten::div_,1,28.646000000007916,1.5029999999969732
medium_512,medium,512,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<long, long, long, at::native::binary_internal::div_trunc_kernel_cuda(at::TensorIteratorBase&)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(long, long)#1}>, std::array<char*, 2ul>)",1,0,1.5029999999969732
medium_512,medium,512,fp32,torch.profiler,aten::lift_fresh,1,1.400999999983469,0.0
medium_512,medium,512,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<2, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul> >(int, at::native::AUnaryFunctor<long, long, long, at::native::binary_internal::MulFunctor<long> >, std::array<char*, 2ul>)",1,0,1.1520000000018626
medium_512,medium,512,fp32,torch.profiler,backward,1,108232.38400000002,0.8650000000052387
medium_512,medium,512,fp32,torch.profiler,aten::ones_like,1,41.04899999999907,0.8650000000052387
medium_512,medium,512,fp32,torch.profiler,backward,1,0,0.8650000000052387
medium_512,medium,512,fp32,torch.profiler,cudaPeekAtLastError,2,0.3159999999916181,0.0
medium_1024,medium,1024,fp32,torch.profiler,profile/measure,1,211535.96899999998,63070.64300000027
medium_1024,medium,1024,fp32,torch.profiler,forward,1,0,56743.606
medium_1024,medium,1024,fp32,torch.profiler,aten::bmm,651,15651.406000000132,41162.49900000032
medium_1024,medium,1024,fp32,torch.profiler,Optimizer.step#AdamW.step,1,0,36731.20300000001
medium_1024,medium,1024,fp32,torch.profiler,optimizer,1,8443.533999999985,36627.26300000021
medium_1024,medium,1024,fp32,torch.profiler,Optimizer.step#AdamW.step,1,8233.800000000017,36627.26300000021
medium_1024,medium,1024,fp32,torch.profiler,cudaDeviceSynchronize,2,27819.824999999983,0.0
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: BmmBackward0,217,15265.182999999888,27434.179000000324
medium_1024,medium,1024,fp32,torch.profiler,BmmBackward0,217,13370.023999999918,27434.179000000324
medium_1024,medium,1024,fp32,torch.profiler,forward,1,57605.216,26442.197000000055
medium_1024,medium,1024,fp32,torch.profiler,cudaLaunchKernel,2794,15640.988000000045,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::einsum,217,20953.765999999996,13728.32
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: PermuteBackward0,1229,13287.395999999739,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::mul,1043,15626.919999999707,12211.630000000132
medium_1024,medium,1024,fp32,torch.profiler,aten::where,96,4826.598000000006,10319.396000000073
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: SoftmaxBackward0,24,1122.2190000000192,10171.724000000082
medium_1024,medium,1024,fp32,torch.profiler,SoftmaxBackward0,24,959.8460000000196,10171.724000000082
medium_1024,medium,1024,fp32,torch.profiler,aten::_softmax_backward_data,24,864.5540000000037,10171.724000000082
medium_1024,medium,1024,fp32,torch.profiler,aten::permute,2458,10027.499999999705,0.0
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul> >(int, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 3ul>)",364,0,9858.22099999995
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nt_align4::Params),72,0,7789.104999999981
medium_1024,medium,1024,fp32,torch.profiler,attention/scores,24,0,7451.789999999996
medium_1024,medium,1024,fp32,torch.profiler,attention/scores,24,6027.046000000002,7400.99899999999
medium_1024,medium,1024,fp32,torch.profiler,aten::_foreach_mul_,2,454.1909999999916,7394.701000000059
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::multiplies<float>, float)",42,0,7394.701000000059
medium_1024,medium,1024,fp32,torch.profiler,aten::_foreach_addcdiv_,1,257.7829999999958,7187.596000000049
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 3>, at::native::(anonymous namespace)::PointwiseOpScalarListFunctor<float, 3, 3, 0>, std::divides<float>)",21,0,7187.596000000049
medium_1024,medium,1024,fp32,torch.profiler,aten::div,97,1977.7790000000937,6826.280000000059
medium_1024,medium,1024,fp32,torch.profiler,PermuteBackward0,1229,6782.5659999998825,0.0
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",48,0,6664.259000000029
medium_1024,medium,1024,fp32,torch.profiler,aten::copy_,362,4836.478999999666,6328.265999999962
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",313,0,6182.341999999927
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: MulBackward0,338,14718.468000000074,6093.442000000105
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_tn_align4::Params),120,0,5634.830999999995
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: torch::autograd::AccumulateGrad,219,5392.79699999997,5574.717999999848
medium_1024,medium,1024,fp32,torch.profiler,torch::autograd::AccumulateGrad,219,4525.245999999941,5574.717999999848
medium_1024,medium,1024,fp32,torch.profiler,aten::_foreach_addcmul_,1,248.68799999999464,5461.176000000036
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<3>, at::native::(anonymous namespace)::PointwiseOpScalarFunctor<float, 3, 3, 0>, std::multiplies<float>, float)",21,0,5461.176000000036
medium_1024,medium,1024,fp32,torch.profiler,aten::_foreach_lerp_,1,247.34700000000885,5453.719999999972
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::TernaryOpScalarFunctor<float, 2, 2, 0>, at::native::LerpFunctor<float>, float)",21,0,5453.719999999972
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x128_32x3_nn_align4::Params),49,0,5313.078000000009
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_tn_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_tn_align4::Params),48,0,5252.307999999999
medium_1024,medium,1024,fp32,torch.profiler,"void (anonymous namespace)::softmax_warp_backward<float, float, float, 10, false, false>(float*, float const*, float const*, int, int, int, bool const*)",24,0,5153.846000000056
medium_1024,medium,1024,fp32,torch.profiler,MulBackward0,338,7667.02000000023,5140.9590000000535
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1}>(at::TensorIteratorBase&, at::native::(anonymous namespace)::where_kernel_impl(at::TensorIterator&)::{lambda()#1}::operator()() const::{lambda()#11}::operator()() const::{lambda(bool, float, float)#1} const&)::{lambda(int)#1})",48,0,5127.4760000000315
medium_1024,medium,1024,fp32,torch.profiler,aten::_foreach_div_,1,191.10800000000745,3717.2870000000694
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float> >(at::native::(anonymous namespace)::TensorListScalarListMetadata<float, 1>, at::native::(anonymous namespace)::BinaryOpScalarListFunctor<float, 1, 1, 0>, std::divides<float>)",21,0,3717.2870000000694
medium_1024,medium,1024,fp32,torch.profiler,aten::_foreach_sqrt,1,2049.4520000000193,3707.945000000065
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float> >(at::native::(anonymous namespace)::TensorListMetadata<2>, at::native::(anonymous namespace)::UnaryOpFunctor<float, 2, 1, 1>, at::native::Sqrt<float>)",21,0,3707.945000000065
medium_1024,medium,1024,fp32,torch.profiler,aten::_foreach_add_,2,728.7909999999974,3704.8379999999597
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::multi_tensor_apply_kernel<at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float>(at::native::(anonymous namespace)::TensorListMetadata<1>, at::native::(anonymous namespace)::BinaryOpScalarFunctor<float, 1, 1, 0>, std::plus<float>, float)",21,0,3704.8379999999597
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: DivBackward0,24,637.6970000000147,3444.8340000000317
medium_1024,medium,1024,fp32,torch.profiler,DivBackward0,24,479.8400000000038,3444.8340000000317
medium_1024,medium,1024,fp32,torch.profiler,attention/softmax,24,1046.7550000000037,3427.842999999999
medium_1024,medium,1024,fp32,torch.profiler,aten::softmax,24,606.5709999999917,3427.842999999999
medium_1024,medium,1024,fp32,torch.profiler,aten::_softmax,24,531.640000000003,3427.842999999999
medium_1024,medium,1024,fp32,torch.profiler,"void (anonymous namespace)::softmax_warp_forward<float, float, float, 10, false, false>(float*, float const*, int, int, int, bool const*, int, bool)",24,0,3427.842999999999
medium_1024,medium,1024,fp32,torch.profiler,attention/softmax,24,0,3427.842999999999
medium_1024,medium,1024,fp32,torch.profiler,cuLaunchKernel,651,3426.6850000000704,0.0
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align4::Params),48,0,3267.6820000000953
medium_1024,medium,1024,fp32,torch.profiler,UnsqueezeBackward0,603,3143.2729999998264,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::as_strided,4461,3015.700000000369,0.0
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4>(cutlass_80_tensorop_s1688gemm_256x64_16x4_tn_align4::Params),48,0,3000.3850000000007
medium_1024,medium,1024,fp32,torch.profiler,aten::view,1717,2992.4350000005156,0.0
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nn_align4::Params),96,0,2953.056000000106
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4>(cutlass_80_tensorop_s1688gemm_128x64_16x6_nt_align4::Params),96,0,2898.27199999999
medium_1024,medium,1024,fp32,torch.profiler,aten::unsqueeze,627,2804.0700000000616,0.0
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_128x256_16x3_nn_align4>(cutlass_80_tensorop_s1688gemm_128x256_16x3_nn_align4::Params),24,0,2549.2750000000306
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: WhereBackward0,24,1900.9549999999435,2527.0970000000525
medium_1024,medium,1024,fp32,torch.profiler,WhereBackward0,24,1653.946999999942,2527.0970000000525
medium_1024,medium,1024,fp32,torch.profiler,aten::empty_strided,389,2229.9069999998756,0.0
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > >(at::TensorIteratorBase&, at::native::BinaryFunctor<float, float, float, at::native::binary_internal::MulFunctor<float> > const&)::{lambda(int)#1})",580,0,2161.0570000001444
medium_1024,medium,1024,fp32,torch.profiler,aten::squeeze,603,2142.3420000005353,0.0
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<float>, std::array<char*, 3ul>)",433,0,1981.6500000000233
medium_1024,medium,1024,fp32,torch.profiler,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nn_align4::Params),48,0,1954.4839999999713
medium_1024,medium,1024,fp32,torch.profiler,aten::transpose,434,1768.8499999998312,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::empty,269,1358.190999999796,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::new_empty_strided,169,1302.4679999999207,0.0
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: CatBackward0,48,1247.1409999999887,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::unbind,96,1135.5850000000237,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::add_,460,2624.111999999637,1104.5489999999918
medium_1024,medium,1024,fp32,torch.profiler,aten::empty_like,147,1071.6649999999927,0.0
medium_1024,medium,1024,fp32,torch.profiler,attention/value,24,2894.6169999999993,1057.0990000000056
medium_1024,medium,1024,fp32,torch.profiler,attention/value,24,0,1057.0990000000056
medium_1024,medium,1024,fp32,torch.profiler,CatBackward0,48,917.0050000000192,0.0
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: AddBackward0,145,913.2609999998458,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::add,193,3075.075999999993,824.9390000000199
medium_1024,medium,1024,fp32,torch.profiler,aten::_reshape_alias,313,769.6089999999513,0.0
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: SigmoidBackward0,24,961.5839999999953,741.6689999999799
medium_1024,medium,1024,fp32,torch.profiler,aten::narrow,96,726.9829999999783,0.0
medium_1024,medium,1024,fp32,torch.profiler,cudaMemcpyAsync,49,704.6570000000283,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::item,438,693.9309999999241,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::select,192,663.8029999999885,0.0
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: PowBackward0,49,4218.423999999948,658.3119999998453
medium_1024,medium,1024,fp32,torch.profiler,Optimizer.zero_grad#AdamW.zero_grad,1,640.59,0.0
medium_1024,medium,1024,fp32,torch.profiler,cudaMemsetAsync,98,615.2889999998879,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::reshape,1641,9606.156999999916,607.6240000000789
medium_1024,medium,1024,fp32,torch.profiler,aten::clone,144,3363.627999999918,607.6240000000789
medium_1024,medium,1024,fp32,torch.profiler,aten::cat,96,1865.2440000000838,524.876000000078
medium_1024,medium,1024,fp32,torch.profiler,Unrecognized,1,508.328,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::slice,96,506.49799999989045,0.0
medium_1024,medium,1024,fp32,torch.profiler,PowBackward0,49,3177.8080000000264,470.918999999878
medium_1024,medium,1024,fp32,torch.profiler,aten::sum,98,2362.290999999859,451.04000000003725
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::(anonymous namespace)::CatArrayBatchedCopy<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 4, 64, 64>(at::native::(anonymous namespace)::OpaqueType<4u>*, at::native::(anonymous namespace)::CatArrInputTensorMetadata<at::native::(anonymous namespace)::OpaqueType<4u>, unsigned int, 64, 64>, at::native::(anonymous namespace)::TensorSizeStride<unsigned int, 4u>, int, unsigned int)",72,0,440.1080000000452
medium_1024,medium,1024,fp32,torch.profiler,SigmoidBackward0,24,457.5390000000698,417.0909999999931
medium_1024,medium,1024,fp32,torch.profiler,aten::sigmoid_backward,24,377.910000000069,417.0909999999931
medium_1024,medium,1024,fp32,torch.profiler,"void at::native::vectorized_elementwise_kernel<4, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul> >(int, at::native::sigmoid_backward_kernel_cuda(at::TensorIteratorBase&)::{lambda()#2}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, std::array<char*, 3ul>)",24,0,417.0909999999931
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: UnsqueezeBackward0,603,7446.66700000038,384.5790000000561
medium_1024,medium,1024,fp32,torch.profiler,aten::resize_,74,368.3480000000013,0.0
medium_1024,medium,1024,fp32,torch.profiler,aten::pow,147,3421.4960000000883,347.34000000004335
medium_1024,medium,1024,fp32,torch.profiler,autograd::engine::evaluate_function: ViewBackward0,724,8602.91499999992,338.75400000001537
medium_1024,medium,1024,fp32,torch.profiler,ViewBackward0,724,5018.513000000072,338.75400000001537
medium_1024,medium,1024,fp32,torch.profiler,aten::concat,48,1091.1330000000112,271.94400000002634
