time_us,active_mib,reserved_mib
1786439181730185,13941.068848,13942.000000
1786439181730435,13945.443848,13942.000000
1786439181730471,13946.068848,13942.000000
1786439181730498,13945.443848,13942.000000
1786439181730545,13944.818848,13942.000000
1786439181730570,13944.818848,13942.000000
1786439181730599,13944.818848,13942.000000
1786439181730623,13944.818848,13942.000000
1786439181730754,13947.585449,13942.000000
1786439181730795,13947.585449,13942.000000
1786439181730840,13949.616699,13942.000000
1786439181731136,13950.882324,13962.000000
1786439181731245,13950.132324,13962.000000
1786439181731347,13952.631836,13962.000000
1786439181731385,13951.382324,13962.000000
1786439181731496,13968.881836,13962.000000
1786439181731841,13981.381836,13982.000000
1786439181731889,13980.132324,13982.000000
1786439181731922,13978.882324,13982.000000
1786439181732192,13985.757324,13982.000000
1786439181732234,13985.757324,13982.000000
1786439181732270,13987.007324,13982.000000
1786439181732296,13986.382324,13982.000000
1786439181732357,13987.007324,13982.000000
1786439181732384,13987.632324,13982.000000
1786439181732408,13987.632324,13982.000000
1786439181732450,13985.148926,13982.000000
1786439181732887,13987.148930,14002.000000
1786439181732933,13987.164551,14002.000000
1786439181732987,13991.195801,14002.000000
1786439181733085,13990.445801,14002.000000
1786439181733205,13991.694824,14002.000000
1786439181733272,13992.945801,14002.000000
1786439181733307,13994.195312,14002.000000
1786439181735605,14020.445312,14022.000000
1786439181735692,14020.445312,14022.000000
1786439181735756,14020.446289,14022.000000
1786439181735787,14022.945801,14022.000000
1786439181736054,14028.570801,14022.000000
1786439181736086,14028.570801,14022.000000
1786439181736117,14029.195801,14022.000000
1786439181736135,14026.695801,14022.000000
1786439181736194,14027.320801,14022.000000
1786439181736228,14028.570801,14022.000000
1786439181736245,14027.945801,14022.000000
1786439181736539,14028.712402,14042.000000
1786439181736651,14030.712406,14042.000000
1786439181736688,14030.759277,14042.000000
1786439181736743,14034.759277,14042.000000
1786439181736848,14033.259277,14042.000000
1786439181736991,14035.758789,14042.000000
1786439181737029,14034.509277,14042.000000
1786439181737150,14047.008789,14042.000000
1786439181737681,14064.508789,14062.000000
1786439181737732,14063.259277,14062.000000
1786439181737769,14062.009766,14062.000000
1786439181737913,14067.009277,14062.000000
1786439181738111,14069.509277,14062.000000
1786439181738151,14070.134277,14062.000000
1786439181742432,14070.134277,14082.000000
1786439181742506,14069.509277,14082.000000
1786439181742536,14069.509277,14082.000000
1786439181742569,14069.509277,14082.000000
1786439181742596,14069.509277,14082.000000
1786439181742754,14072.275879,14082.000000
1786439181742801,14072.275879,14082.000000
1786439181742855,14074.307129,14082.000000
1786439181742963,14075.572754,14082.000000
1786439181743091,14074.822754,14082.000000
1786439181743155,14076.072266,14082.000000
1786439181743189,14076.072266,14082.000000
1786439181750492,14093.572266,14102.000000
1786439181750690,14104.822266,14102.000000
1786439181750741,14103.572754,14102.000000
1786439181750781,14104.822754,14102.000000
1786439181753744,14110.447754,14122.000000
1786439181753787,14110.447754,14122.000000
1786439181753829,14111.697754,14122.000000
1786439181753860,14111.072754,14122.000000
1786439181753928,14111.697754,14122.000000
1786439181753957,14112.322754,14122.000000
1786439181753984,14112.322754,14122.000000
1786439181754027,14109.839355,14122.000000
1786439181754159,14113.839359,14122.000000
1786439181754188,14111.886230,14122.000000
1786439181754255,14117.886230,14122.000000
1786439181754343,14116.386230,14122.000000
1786439181754451,14117.635254,14122.000000
1786439181754522,14117.636230,14122.000000
1786439181754559,14120.135742,14122.000000
1786439181755856,14146.385742,14142.000000
1786439181756075,14145.135742,14162.000000
1786439181756151,14145.136719,14162.000000
1786439181756187,14147.636230,14162.000000
1786439181756509,14153.261230,14162.000000
1786439181756538,14153.261230,14162.000000
1786439181756575,14153.886230,14162.000000
1786439181756596,14151.386230,14162.000000
1786439181756661,14152.011230,14162.000000
1786439181756701,14153.261230,14162.000000
1786439181756722,14152.636230,14162.000000
1786439181756846,14155.402832,14162.000000
1786439181756897,14155.402832,14162.000000
1786439181756938,14155.449707,14162.000000
1786439181756987,14157.449707,14162.000000
1786439181757080,14156.699707,14162.000000
1786439181757215,14160.449219,14162.000000
1786439181757246,14159.199707,14162.000000
1786439181759494,14171.699219,14182.000000
1786439181760118,14189.199219,14202.000000
1786439181760178,14187.949707,14202.000000
1786439181760220,14186.700195,14202.000000
1786439181760373,14191.699707,14202.000000
1786439181760572,14194.199707,14202.000000
1786439181760610,14194.824707,14202.000000
1786439181760684,14194.824707,14202.000000
1786439181760745,14194.824707,14202.000000
1786439181760774,14194.824707,14202.000000
1786439181760803,14195.449707,14202.000000
1786439181760818,14192.949707,14202.000000
1786439181760964,14194.966309,14202.000000
1786439181761008,14194.966309,14202.000000
1786439181761071,14199.013184,14202.000000
1786439181761160,14198.263184,14202.000000
1786439181761274,14199.512207,14202.000000
1786439181761351,14200.763184,14202.000000
1786439181761383,14202.012695,14202.000000
1786439181762136,14223.262695,14222.000000
1786439181765597,14229.512695,14242.000000
1786439181765657,14228.263184,14242.000000
1786439181765707,14229.513184,14242.000000
1786439181766034,14235.763184,14242.000000
1786439181766069,14235.763184,14242.000000
1786439181766100,14235.763184,14242.000000
1786439181766134,14235.763184,14242.000000
1786439181766197,14235.763184,14242.000000
1786439181766238,14237.013184,14242.000000
1786439181766257,14236.388184,14242.000000
1786439181766352,14236.529785,14242.000000
1786439181766444,14238.529789,14242.000000
1786439181766479,14238.576660,14242.000000
1786439181766536,14242.576660,14242.000000
1786439181766643,14241.076660,14242.000000
1786439181766750,14243.575684,14242.000000
1786439181766796,14242.326172,14242.000000
1786439181769383,14244.826172,14262.000000
1786439181770502,14271.076172,14282.000000
1786439181770583,14271.076172,14282.000000
1786439181770633,14269.826660,14282.000000
1786439181770738,14273.576660,14282.000000
1786439181771002,14277.951660,14282.000000
1786439181771034,14278.576660,14282.000000
1786439181771069,14278.576660,14282.000000
1786439181771109,14276.701660,14282.000000
1786439181771148,14277.326660,14282.000000
1786439181771182,14277.326660,14282.000000
1786439181771204,14277.326660,14282.000000
1786439181771339,14280.093262,14282.000000
1786439181771382,14280.093262,14282.000000
1786439181771424,14280.124512,14282.000000
1786439181772639,14282.140137,14302.000000
1786439181772766,14281.390137,14302.000000
1786439181772920,14285.139648,14302.000000
1786439181772954,14283.890137,14302.000000
1786439181773075,14301.389648,14302.000000
1786439181777149,14313.889648,14322.000000
1786439181777204,14312.640137,14322.000000
1786439181777238,14311.390625,14322.000000
1786439181777440,14317.640137,14322.000000
1786439181777586,14318.890137,14322.000000
1786439181777625,14319.515137,14322.000000
1786439181777653,14318.890137,14322.000000
1786439181777718,14319.515137,14322.000000
1786439181777747,14320.140137,14322.000000
1786439181777775,14320.140137,14322.000000
1786439181777794,14317.641113,14322.000000
1786439181780741,14319.656738,14342.000000
1786439181780791,14319.656738,14342.000000
1786439181780861,14323.703613,14342.000000
1786439181780972,14322.953613,14342.000000
1786439181781105,14324.202637,14342.000000
1786439181781183,14325.453613,14342.000000
1786439181781215,14326.703125,14342.000000
1786439181781594,14347.953125,14362.000000
1786439181781735,14354.203125,14362.000000
1786439181781795,14352.954102,14362.000000
1786439181781843,14355.453613,14362.000000
1786439181782141,14361.078613,14362.000000
1786439181782170,14361.078613,14362.000000
1786439181782204,14361.703613,14362.000000
1786439181782225,14359.203613,14362.000000
1786439181782292,14360.453613,14362.000000
1786439181782327,14361.078613,14362.000000
1786439181782350,14361.078613,14362.000000
1786439181791771,14361.220215,14382.000000
1786439181791894,14363.220219,14382.000000
1786439181791934,14363.267090,14382.000000
1786439181791993,14367.267090,14382.000000
1786439181792115,14365.767090,14382.000000
1786439181792248,14368.266113,14382.000000
1786439181792296,14367.016602,14382.000000
1786439181792383,14374.516602,14382.000000
1786439181826736,14397.016602,14402.000000
1786439181826790,14395.767090,14402.000000
1786439181826828,14394.517578,14402.000000
1786439181826977,14399.517090,14402.000000
1786439181827174,14402.017090,14402.000000
1786439181827216,14403.267090,14402.000000
1786439181832154,14403.267090,14422.000000
1786439181832213,14401.392090,14422.000000
1786439181832256,14402.017090,14422.000000
1786439181832289,14402.017090,14422.000000
1786439181832318,14402.017090,14422.000000
1786439181832481,14404.783691,14422.000000
1786439181832525,14404.783691,14422.000000
1786439181832570,14404.814941,14422.000000
1786439181832656,14408.080566,14422.000000
1786439181832763,14407.330566,14422.000000
1786439181832870,14408.580078,14422.000000
1786439181832908,14408.580078,14422.000000
1786439181835033,14426.080078,14442.000000
1786439181835234,14437.330078,14442.000000
1786439181835288,14436.080566,14442.000000
1786439181835327,14436.080566,14442.000000
1786439181835714,14442.330566,14462.000000
1786439181835868,14443.580566,14462.000000
1786439181835908,14444.205566,14462.000000
1786439181835936,14443.580566,14462.000000
1786439181836002,14444.205566,14462.000000
1786439181836031,14444.830566,14462.000000
1786439181836056,14444.830566,14462.000000
1786439181836076,14442.331543,14462.000000
1786439181836211,14444.347172,14462.000000
1786439181836256,14444.362793,14462.000000
1786439181836325,14450.394043,14462.000000
1786439181836420,14448.894043,14462.000000
1786439181836527,14450.143066,14462.000000
1786439181836599,14450.144043,14462.000000
1786439181836636,14452.643555,14462.000000
