time_us,active_mib,reserved_mib
1786439241220785,34290.041016,35172.000000
1786439241220831,34270.041016,35172.000000
1786439241220991,34500.041016,35172.000000
1786439241221135,34690.041016,35172.000000
1786439241221183,34690.048828,35172.000000
1786439241221217,34690.048828,35172.000000
1786439241221415,34785.048828,35172.000000
1786439241221583,34827.548828,35172.000000
1786439241221622,34837.548828,35172.000000
1786439241221651,34817.548828,35172.000000
1786439241221716,34837.548828,35172.000000
1786439241221761,34857.548828,35172.000000
1786439241221804,34831.564453,35172.000000
1786439241222329,35107.564453,35684.000000
1786439241222514,35107.689453,35686.000000
1786439241223053,35876.064453,36710.000000
1786439241223133,36388.314453,36710.000000
1786439241223269,35630.314453,36710.000000
1786439241223371,35612.798828,36710.000000
1786439241223441,35612.806641,36710.000000
1786439241223498,35652.806641,36710.000000
1786439241223675,35932.806641,36710.000000
1786439241223789,36022.806641,36710.000000
1786439241223840,36012.822266,36710.000000
1786439241223904,36062.814453,36710.000000
1786439241224079,36150.314453,36710.000000
1786439241224219,36170.314453,36710.000000
1786439241224261,36190.314453,36710.000000
1786439241224324,36180.314453,36710.000000
1786439241224370,36200.314453,36710.000000
1786439241224396,36190.314453,36710.000000
1786439241224475,36194.330078,36710.000000
1786439241224843,36706.330080,36966.000000
1786439241224894,36706.830078,36966.000000
1786439241225477,37219.080078,37990.000000
1786439241225624,37485.080078,37990.000000
1786439241225751,36975.580078,37990.000000
1786439241225798,36975.564453,37990.000000
1786439241225852,36955.580078,37990.000000
1786439241225987,37135.572266,37990.000000
1786439241226157,37375.572266,37990.000000
1786439241226201,37375.580078,37990.000000
1786439241226239,37355.587891,37990.000000
1786439241226364,37450.580078,37990.000000
1786439241226583,37523.080078,37990.000000
1786439241226620,37533.080078,37990.000000
1786439241226647,37513.080078,37990.000000
1786439241226712,37523.080078,37990.000000
1786439241226746,37523.080078,37990.000000
1786439241226768,37513.080078,37990.000000
1786439241227160,38049.095703,38246.000000
1786439241227219,37793.220703,38246.000000
1786439241227808,39073.595703,39270.000000
1786439241227884,39073.845703,39270.000000
1786439241228015,38315.845703,39270.000000
1786439241228109,38298.330078,39270.000000
1786439241228184,38298.345703,39270.000000
1786439241228231,38338.337891,39270.000000
1786439241228409,38618.337891,39270.000000
1786439241228517,38708.337891,39270.000000
1786439241228572,38698.353516,39270.000000
1786439241228629,38748.345703,39270.000000
1786439241228807,38835.845703,39270.000000
1786439241228946,38855.845703,39270.000000
1786439241228986,38875.845703,39270.000000
1786439241229045,38865.845703,39270.000000
1786439241229091,38885.845703,39270.000000
1786439241229120,38875.845703,39270.000000
1786439241229197,38879.861328,39270.000000
1786439241229578,39391.861330,39526.000000
1786439241229757,39392.486328,39528.000000
1786439241230322,39904.611328,40552.000000
1786439241230466,40170.611328,40552.000000
1786439241230597,39681.111328,40552.000000
1786439241230622,39641.095703,40552.000000
1786439241230702,39641.111328,40552.000000
1786439241230802,39781.103516,40552.000000
1786439241230987,40061.103516,40552.000000
1786439241231044,40061.103516,40552.000000
1786439241231091,40041.119141,40552.000000
1786439241231226,40123.611328,40552.000000
1786439241231474,40208.611328,40552.000000
1786439241231524,40218.611328,40552.000000
1786439241231553,40208.611328,40552.000000
1786439241231623,40208.611328,40552.000000
1786439241231664,40218.611328,40552.000000
1786439241231691,40198.611328,40552.000000
1786439241232258,40478.626953,41064.000000
1786439241232326,40734.626953,41064.000000
1786439241232656,41247.126953,41576.000000
1786439241232970,41503.376953,42088.000000
1786439241233126,41011.376953,42088.000000
1786439241233245,40983.876953,42088.000000
1786439241233320,41003.869141,42088.000000
1786439241233371,40983.869141,42088.000000
1786439241233552,41213.869141,42088.000000
1786439241233711,41403.869141,42088.000000
1786439241233766,41383.876953,42088.000000
1786439241233804,41403.876953,42088.000000
1786439241233999,41498.876953,42088.000000
1786439241234183,41541.376953,42088.000000
1786439241234226,41541.376953,42088.000000
1786439241234257,41531.376953,42088.000000
1786439241234333,41551.376953,42088.000000
1786439241234391,41571.376953,42088.000000
1786439241234466,41555.392578,42088.000000
1786439241234821,41821.392580,42344.000000
1786439241235004,41822.017578,42346.000000
1786439241235590,43101.892578,43370.000000
1786439241235709,43112.142578,43370.000000
1786439241235831,42356.642578,43370.000000
1786439241235914,42326.626953,43370.000000
1786439241236001,42326.642578,43370.000000
1786439241236075,42376.634766,43370.000000
1786439241236268,42686.634766,43370.000000
1786439241236361,42736.634766,43370.000000
1786439241236419,42726.642578,43370.000000
1786439241236492,42789.142578,43370.000000
1786439241236791,42874.142578,43370.000000
1786439241236848,42894.142578,43370.000000
1786439241236894,42894.142578,43370.000000
1786439241236958,42904.142578,43370.000000
1786439241237004,42914.142578,43370.000000
1786439241237028,42894.142578,43370.000000
1786439241237440,43164.158203,43626.000000
1786439241237508,43420.158203,43626.000000
1786439241237847,43420.658203,44138.000000
1786439241238156,44444.908203,44650.000000
1786439241238286,43686.908203,44650.000000
1786439241238430,43689.408203,44650.000000
1786439241238496,43689.400391,44650.000000
1786439241238549,43669.400391,44650.000000
1786439241238697,43889.400391,44650.000000
1786439241238869,44069.400391,44650.000000
1786439241238927,44089.408203,44650.000000
1786439241238965,44089.408203,44650.000000
1786439241239139,44174.408203,44650.000000
1786439241239348,44226.908203,44650.000000
1786439241239389,44236.908203,44650.000000
1786439241239420,44216.908203,44650.000000
1786439241239490,44226.908203,44650.000000
1786439241239536,44256.908203,44650.000000
1786439241239589,44230.923828,44650.000000
1786439241239965,44506.923828,44906.000000
1786439241240033,44507.548828,44906.000000
1786439241240638,45787.423828,45930.000000
1786439241240804,45797.673828,45930.000000
1786439241240879,45042.173828,45930.000000
1786439241240958,45012.158203,45930.000000
1786439241241046,45012.173828,45930.000000
1786439241241135,45112.166016,45930.000000
1786439241241324,45372.166016,45930.000000
1786439241241433,45422.166016,45930.000000
1786439241241494,45412.173828,45930.000000
1786439241241600,45484.673828,45930.000000
